#%%field-000=date-time,string8
#%%field-001=facility,string8
#%%field-002=level,int8
#%%field-003=mem usage (MB),string8
#%%field-004=message,string8
#
date-time	facility	level	mem usage (MB)	message
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	54	0.000000,39.000000,508.000000,(7%) 38 Runtime = 0.4 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	54	0.000000,40.000000,508.000000,(7%) 39 Runtime = 0.5 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	54	0.000000,41.000000,508.000000,(8%) 40 Runtime = 0.5 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	54	0.000000,42.000000,508.000000,(8%) 41 Runtime = 0.5 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	55	0.000000,43.000000,508.000000,(8%) 42 Runtime = 0.5 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	55	0.000000,44.000000,508.000000,(8%) 43 Runtime = 0.5 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	55	0.000000,45.000000,508.000000,(8%) 44 Runtime = 0.5 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	55	0.000000,46.000000,508.000000,(9%) 45 Runtime = 0.5 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	55	0.000000,47.000000,508.000000,(9%) 46 Runtime = 0.5 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	55	0.000000,48.000000,508.000000,(9%) 47 Runtime = 0.5 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	55	0.000000,49.000000,508.000000,(9%) 48 Runtime = 0.6 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	56	0.000000,50.000000,508.000000,(9%) 49 Runtime = 0.6 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	56	0.000000,51.000000,508.000000,(10%) 50 Runtime = 0.6 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	56	0.000000,52.000000,508.000000,(10%) 51 Runtime = 0.6 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	56	0.000000,53.000000,508.000000,(10%) 52 Runtime = 0.6 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	56	0.000000,54.000000,508.000000,(10%) 53 Runtime = 0.6 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	56	0.000000,55.000000,508.000000,(10%) 54 Runtime = 0.6 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	56	0.000000,56.000000,508.000000,(11%) 55 Runtime = 0.6 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	56	0.000000,57.000000,508.000000,(11%) 56 Runtime = 0.7 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	57	0.000000,58.000000,508.000000,(11%) 57 Runtime = 0.7 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	57	0.000000,59.000000,508.000000,(11%) 58 Runtime = 0.7 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	57	0.000000,60.000000,508.000000,(11%) 59 Runtime = 0.7 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	57	0.000000,61.000000,508.000000,(12%) 60 Runtime = 0.7 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	57	0.000000,62.000000,508.000000,(12%) 61 Runtime = 0.7 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	57	0.000000,63.000000,508.000000,(12%) 62 Runtime = 0.7 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	57	0.000000,64.000000,508.000000,(12%) 63 Runtime = 0.7 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	57	0.000000,65.000000,508.000000,(12%) 64 Runtime = 0.7 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	58	0.000000,66.000000,508.000000,(12%) 65 Runtime = 0.8 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	58	0.000000,67.000000,508.000000,(13%) 66 Runtime = 0.8 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	58	0.000000,68.000000,508.000000,(13%) 67 Runtime = 0.8 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	58	0.000000,69.000000,508.000000,(13%) 68 Runtime = 0.8 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	58	0.000000,70.000000,508.000000,(13%) 69 Runtime = 0.8 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	58	0.000000,71.000000,508.000000,(13%) 70 Runtime = 0.8 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	58	0.000000,72.000000,508.000000,(14%) 71 Runtime = 0.8 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	59	0.000000,73.000000,508.000000,(14%) 72 Runtime = 0.8 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	59	0.000000,74.000000,508.000000,(14%) 73 Runtime = 0.8 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	59	0.000000,75.000000,508.000000,(14%) 74 Runtime = 0.9 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	59	0.000000,76.000000,508.000000,(14%) 75 Runtime = 0.9 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	59	0.000000,77.000000,508.000000,(15%) 76 Runtime = 0.9 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	59	0.000000,78.000000,508.000000,(15%) 77 Runtime = 0.9 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	59	0.000000,79.000000,508.000000,(15%) 78 Runtime = 0.9 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	59	0.000000,80.000000,508.000000,(15%) 79 Runtime = 0.9 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	60	0.000000,81.000000,508.000000,(15%) 80 Runtime = 0.9 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	60	0.000000,82.000000,508.000000,(16%) 81 Runtime = 0.9 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	60	0.000000,83.000000,508.000000,(16%) 82 Runtime = 1.0 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	60	0.000000,84.000000,508.000000,(16%) 83 Runtime = 1.0 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	60	0.000000,85.000000,508.000000,(16%) 84 Runtime = 1.0 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	60	0.000000,86.000000,508.000000,(16%) 85 Runtime = 1.0 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	60	0.000000,87.000000,508.000000,(17%) 86 Runtime = 1.0 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	60	0.000000,88.000000,508.000000,(17%) 87 Runtime = 1.0 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	61	0.000000,89.000000,508.000000,(17%) 88 Runtime = 1.0 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	61	0.000000,90.000000,508.000000,(17%) 89 Runtime = 1.0 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	61	0.000000,91.000000,508.000000,(17%) 90 Runtime = 1.1 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	61	0.000000,92.000000,508.000000,(18%) 91 Runtime = 1.1 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	61	0.000000,93.000000,508.000000,(18%) 92 Runtime = 1.1 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	61	0.000000,94.000000,508.000000,(18%) 93 Runtime = 1.1 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	61	0.000000,95.000000,508.000000,(18%) 94 Runtime = 1.1 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	62	0.000000,96.000000,508.000000,(18%) 95 Runtime = 1.1 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	62	0.000000,97.000000,508.000000,(19%) 96 Runtime = 1.1 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	62	0.000000,98.000000,508.000000,(19%) 97 Runtime = 1.1 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	62	0.000000,99.000000,508.000000,(19%) 98 Runtime = 1.1 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	62	0.000000,100.000000,508.000000,(19%) 99 Runtime = 1.2 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	62	0.000000,101.000000,508.000000,(19%) 100 Runtime = 1.2 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	62	0.000000,102.000000,508.000000,(20%) 101 Runtime = 1.2 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	62	0.000000,103.000000,508.000000,(20%) 102 Runtime = 1.2 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	63	0.000000,104.000000,508.000000,(20%) 103 Runtime = 1.2 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	63	0.000000,105.000000,508.000000,(20%) 104 Runtime = 1.2 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	63	0.000000,106.000000,508.000000,(20%) 105 Runtime = 1.2 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	63	0.000000,107.000000,508.000000,(21%) 106 Runtime = 1.2 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	63	0.000000,108.000000,508.000000,(21%) 107 Runtime = 1.2 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	63	0.000000,109.000000,508.000000,(21%) 108 Runtime = 1.3 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	63	0.000000,110.000000,508.000000,(21%) 109 Runtime = 1.3 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	63	0.000000,111.000000,508.000000,(21%) 110 Runtime = 1.3 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	64	0.000000,112.000000,508.000000,(22%) 111 Runtime = 1.3 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	64	0.000000,113.000000,508.000000,(22%) 112 Runtime = 1.3 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	64	0.000000,114.000000,508.000000,(22%) 113 Runtime = 1.3 seconds
06/23/2025 16:05:56	PROGRESS,PROGRESS	1	64	0.000000,115.000000,508.000000,(22%) 114 Runtime = 1.3 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	64	0.000000,116.000000,508.000000,(22%) 115 Runtime = 1.3 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	64	0.000000,117.000000,508.000000,(23%) 116 Runtime = 1.4 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	64	0.000000,118.000000,508.000000,(23%) 117 Runtime = 1.4 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	65	0.000000,119.000000,508.000000,(23%) 118 Runtime = 1.4 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	65	0.000000,120.000000,508.000000,(23%) 119 Runtime = 1.4 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	65	0.000000,121.000000,508.000000,(23%) 120 Runtime = 1.4 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	65	0.000000,122.000000,508.000000,(24%) 121 Runtime = 1.4 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	65	0.000000,123.000000,508.000000,(24%) 122 Runtime = 1.4 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	65	0.000000,124.000000,508.000000,(24%) 123 Runtime = 1.4 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	65	0.000000,125.000000,508.000000,(24%) 124 Runtime = 1.4 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	65	0.000000,126.000000,508.000000,(24%) 125 Runtime = 1.5 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	66	0.000000,127.000000,508.000000,(25%) 126 Runtime = 1.5 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	66	0.000000,128.000000,508.000000,(25%) 127 Runtime = 1.5 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	66	0.000000,129.000000,508.000000,(25%) 128 Runtime = 1.5 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	66	0.000000,130.000000,508.000000,(25%) 129 Runtime = 1.5 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	66	0.000000,131.000000,508.000000,(25%) 130 Runtime = 1.5 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	66	0.000000,132.000000,508.000000,(25%) 131 Runtime = 1.5 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	66	0.000000,133.000000,508.000000,(26%) 132 Runtime = 1.5 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	66	0.000000,134.000000,508.000000,(26%) 133 Runtime = 1.6 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	67	0.000000,135.000000,508.000000,(26%) 134 Runtime = 1.6 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	67	0.000000,136.000000,508.000000,(26%) 135 Runtime = 1.6 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	67	0.000000,137.000000,508.000000,(26%) 136 Runtime = 1.6 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	67	0.000000,138.000000,508.000000,(27%) 137 Runtime = 1.6 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	67	0.000000,139.000000,508.000000,(27%) 138 Runtime = 1.6 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	67	0.000000,140.000000,508.000000,(27%) 139 Runtime = 1.6 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	67	0.000000,141.000000,508.000000,(27%) 140 Runtime = 1.6 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	68	0.000000,142.000000,508.000000,(27%) 141 Runtime = 1.6 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	68	0.000000,143.000000,508.000000,(28%) 142 Runtime = 1.7 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	68	0.000000,144.000000,508.000000,(28%) 143 Runtime = 1.7 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	68	0.000000,145.000000,508.000000,(28%) 144 Runtime = 1.7 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	68	0.000000,146.000000,508.000000,(28%) 145 Runtime = 1.7 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	68	0.000000,147.000000,508.000000,(28%) 146 Runtime = 1.7 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	68	0.000000,148.000000,508.000000,(29%) 147 Runtime = 1.7 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	68	0.000000,149.000000,508.000000,(29%) 148 Runtime = 1.7 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	69	0.000000,150.000000,508.000000,(29%) 149 Runtime = 1.7 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	69	0.000000,151.000000,508.000000,(29%) 150 Runtime = 1.7 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	69	0.000000,152.000000,508.000000,(29%) 151 Runtime = 1.8 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	69	0.000000,153.000000,508.000000,(30%) 152 Runtime = 1.8 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	69	0.000000,154.000000,508.000000,(30%) 153 Runtime = 1.8 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	69	0.000000,155.000000,508.000000,(30%) 154 Runtime = 1.8 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	69	0.000000,156.000000,508.000000,(30%) 155 Runtime = 1.8 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	69	0.000000,157.000000,508.000000,(30%) 156 Runtime = 1.8 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	70	0.000000,158.000000,508.000000,(31%) 157 Runtime = 1.8 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	70	0.000000,159.000000,508.000000,(31%) 158 Runtime = 1.8 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	70	0.000000,160.000000,508.000000,(31%) 159 Runtime = 1.9 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	70	0.000000,161.000000,508.000000,(31%) 160 Runtime = 1.9 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	70	0.000000,162.000000,508.000000,(31%) 161 Runtime = 1.9 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	70	0.000000,163.000000,508.000000,(32%) 162 Runtime = 1.9 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	70	0.000000,164.000000,508.000000,(32%) 163 Runtime = 1.9 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	71	0.000000,165.000000,508.000000,(32%) 164 Runtime = 1.9 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	71	0.000000,166.000000,508.000000,(32%) 165 Runtime = 1.9 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	71	0.000000,167.000000,508.000000,(32%) 166 Runtime = 1.9 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	71	0.000000,168.000000,508.000000,(33%) 167 Runtime = 1.9 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	71	0.000000,169.000000,508.000000,(33%) 168 Runtime = 2.0 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	71	0.000000,170.000000,508.000000,(33%) 169 Runtime = 2.0 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	71	0.000000,171.000000,508.000000,(33%) 170 Runtime = 2.0 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	71	0.000000,172.000000,508.000000,(33%) 171 Runtime = 2.0 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	72	0.000000,173.000000,508.000000,(34%) 172 Runtime = 2.0 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	72	0.000000,174.000000,508.000000,(34%) 173 Runtime = 2.0 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	72	0.000000,175.000000,508.000000,(34%) 174 Runtime = 2.0 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	72	0.000000,176.000000,508.000000,(34%) 175 Runtime = 2.0 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	72	0.000000,177.000000,508.000000,(34%) 176 Runtime = 2.0 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	72	0.000000,178.000000,508.000000,(35%) 177 Runtime = 2.1 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	72	0.000000,179.000000,508.000000,(35%) 178 Runtime = 2.1 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	72	0.000000,180.000000,508.000000,(35%) 179 Runtime = 2.1 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	73	0.000000,181.000000,508.000000,(35%) 180 Runtime = 2.1 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	73	0.000000,182.000000,508.000000,(35%) 181 Runtime = 2.1 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	73	0.000000,183.000000,508.000000,(36%) 182 Runtime = 2.1 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	73	0.000000,184.000000,508.000000,(36%) 183 Runtime = 2.1 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	73	0.000000,185.000000,508.000000,(36%) 184 Runtime = 2.1 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	73	0.000000,186.000000,508.000000,(36%) 185 Runtime = 2.2 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	73	0.000000,187.000000,508.000000,(36%) 186 Runtime = 2.2 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	74	0.000000,188.000000,508.000000,(37%) 187 Runtime = 2.2 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	74	0.000000,189.000000,508.000000,(37%) 188 Runtime = 2.2 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	74	0.000000,190.000000,508.000000,(37%) 189 Runtime = 2.2 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	74	0.000000,191.000000,508.000000,(37%) 190 Runtime = 2.2 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	74	0.000000,192.000000,508.000000,(37%) 191 Runtime = 2.2 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	74	0.000000,193.000000,508.000000,(37%) 192 Runtime = 2.2 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	74	0.000000,194.000000,508.000000,(38%) 193 Runtime = 2.2 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	74	0.000000,195.000000,508.000000,(38%) 194 Runtime = 2.3 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	75	0.000000,196.000000,508.000000,(38%) 195 Runtime = 2.3 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	75	0.000000,197.000000,508.000000,(38%) 196 Runtime = 2.3 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	75	0.000000,198.000000,508.000000,(38%) 197 Runtime = 2.3 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	75	0.000000,199.000000,508.000000,(39%) 198 Runtime = 2.3 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	75	0.000000,200.000000,508.000000,(39%) 199 Runtime = 2.3 seconds
06/23/2025 16:05:57	PROGRESS,PROGRESS	1	75	0.000000,201.000000,508.000000,(39%) 200 Runtime = 2.3 seconds
06/23/2025 16:05:58	PROGRESS,PROGRESS	1	75	0.000000,202.000000,508.000000,(39%) 201 Runtime = 2.3 seconds
06/23/2025 16:05:58	PROGRESS,PROGRESS	1	75	0.000000,203.000000,508.000000,(39%) 202 Runtime = 2.3 seconds
06/23/2025 16:05:58	PROGRESS,PROGRESS	1	76	0.000000,204.000000,508.000000,(40%) 203 Runtime = 2.4 seconds
06/23/2025 16:05:58	PROGRESS,PROGRESS	1	76	0.000000,205.000000,508.000000,(40%) 204 Runtime = 2.4 seconds
06/23/2025 16:05:58	PROGRESS,PROGRESS	1	76	0.000000,206.000000,508.000000,(40%) 205 Runtime = 2.4 seconds
06/23/2025 16:05:58	PROGRESS,PROGRESS	1	76	0.000000,207.000000,508.000000,(40%) 206 Runtime = 2.4 seconds
06/23/2025 16:05:58	PROGRESS,PROGRESS	1	76	0.000000,208.000000,508.000000,(40%) 207 Runtime = 2.4 seconds
06/23/2025 16:05:58	PROGRESS,PROGRESS	1	76	0.000000,209.000000,508.000000,(41%) 208 Runtime = 2.4 seconds
06/23/2025 16:05:58	PROGRESS,PROGRESS	1	76	0.000000,210.000000,508.000000,(41%) 209 Runtime = 2.4 seconds
06/23/2025 16:05:58	PROGRESS,PROGRESS	1	77	0.000000,211.000000,508.000000,(41%) 210 Runtime = 2.4 seconds
06/23/2025 16:05:58	PROGRESS,PROGRESS	1	77	0.000000,212.000000,508.000000,(41%) 211 Runtime = 2.5 seconds
06/23/2025 16:05:58	PROGRESS,PROGRESS	1	77	0.000000,213.000000,508.000000,(41%) 212 Runtime = 2.5 seconds
06/23/2025 16:05:58	PROGRESS,PROGRESS	1	77	0.000000,214.000000,508.000000,(42%) 213 Runtime = 2.5 seconds
06/23/2025 16:05:58	PROGRESS,PROGRESS	1	77	0.000000,215.000000,508.000000,(42%) 214 Runtime = 2.5 seconds
06/23/2025 16:05:58	PROGRESS,PROGRESS	1	77	0.000000,216.000000,508.000000,(42%) 215 Runtime = 2.5 seconds
06/23/2025 16:05:58	PROGRESS,PROGRESS	1	77	0.000000,217.000000,508.000000,(42%) 216 Runtime = 2.5 seconds
06/23/2025 16:05:58	PROGRESS,PROGRESS	1	77	0.000000,218.000000,508.000000,(42%) 217 Runtime = 2.5 seconds
06/23/2025 16:05:58	PROGRESS,PROGRESS	1	78	0.000000,219.000000,508.000000,(43%) 218 Runtime = 2.5 seconds
06/23/2025 16:05:58	PROGRESS,PROGRESS	1	78	0.000000,220.000000,508.000000,(43%) 219 Runtime = 2.5 seconds
06/23/2025 16:05:58	PROGRESS,PROGRESS	1	78	0.000000,221.000000,508.000000,(43%) 220 Runtime = 2.5 seconds
06/23/2025 16:05:58	PROGRESS,PROGRESS	1	78	0.000000,222.000000,508.000000,(43%) 221 Runtime = 2.6 seconds
06/23/2025 16:05:58	PROGRESS,PROGRESS	1	78	0.000000,223.000000,508.000000,(43%) 222 Runtime = 2.6 seconds
06/23/2025 16:05:58	PROGRESS,PROGRESS	1	78	0.000000,224.000000,508.000000,(44%) 223 Runtime = 2.6 seconds
06/23/2025 16:05:58	PROGRESS,PROGRESS	1	78	0.000000,225.000000,508.000000,(44%) 224 Runtime = 2.6 seconds
06/23/2025 16:05:58	PROGRESS,PROGRESS	1	78	0.000000,226.000000,508.000000,(44%) 225 Runtime = 2.6 seconds
06/23/2025 16:05:58	PROGRESS,PROGRESS	1	79	0.000000,227.000000,508.000000,(44%) 226 Runtime = 2.6 seconds
06/23/2025 16:05:58	PROGRESS,PROGRESS	1	79	0.000000,228.000000,508.000000,(44%) 227 Runtime = 2.6 seconds
06/23/2025 16:05:58	PROGRESS,PROGRESS	1	79	0.000000,229.000000,508.000000,(45%) 228 Runtime = 2.6 seconds
06/23/2025 16:05:58	PROGRESS,PROGRESS	1	79	0.000000,230.000000,508.000000,(45%) 229 Runtime = 2.6 seconds
06/23/2025 16:05:58	PROGRESS,PROGRESS	1	79	0.000000,231.000000,508.000000,(45%) 230 Runtime = 2.7 seconds
06/23/2025 16:05:58	PROGRESS,PROGRESS	1	79	0.000000,232.000000,508.000000,(45%) 231 Runtime = 2.7 seconds
06/23/2025 16:05:58	PROGRESS,PROGRESS	1	79	0.000000,233.000000,508.000000,(45%) 232 Runtime = 2.7 seconds
06/23/2025 16:05:58	PROGRESS,PROGRESS	1	80	0.000000,234.000000,508.000000,(46%) 233 Runtime = 2.7 seconds
06/23/2025 16:05:58	PROGRESS,PROGRESS	1	80	0.000000,235.000000,508.000000,(46%) 234 Runtime = 2.7 seconds
06/23/2025 16:05:58	PROGRESS,PROGRESS	1	80	0.000000,236.000000,508.000000,(46%) 235 Runtime = 2.7 seconds
06/23/2025 16:05:58	PROGRESS,PROGRESS	1	80	0.000000,237.000000,508.000000,(46%) 236 Runtime = 2.7 seconds
06/23/2025 16:05:58	PROGRESS,PROGRESS	1	80	0.000000,238.000000,508.000000,(46%) 237 Runtime = 2.7 seconds
06/23/2025 16:05:58	PROGRESS,PROGRESS	1	80	0.000000,239.000000,508.000000,(47%) 238 Runtime = 2.7 seconds
06/23/2025 16:05:58	PROGRESS,PROGRESS	1	80	0.000000,240.000000,508.000000,(47%) 239 Runtime = 2.7 seconds
06/23/2025 16:05:58	PROGRESS,PROGRESS	1	80	0.000000,241.000000,508.000000,(47%) 240 Runtime = 2.8 seconds
06/23/2025 16:05:58	PROGRESS,PROGRESS	1	81	0.000000,242.000000,508.000000,(47%) 241 Runtime = 2.8 seconds
06/23/2025 16:05:58	PROGRESS,PROGRESS	1	81	0.000000,243.000000,508.000000,(47%) 242 Runtime = 2.8 seconds
06/23/2025 16:05:58	PROGRESS,PROGRESS	1	81	0.000000,244.000000,508.000000,(48%) 243 Runtime = 2.8 seconds
06/23/2025 16:05:58	PROGRESS,PROGRESS	1	81	0.000000,245.000000,508.000000,(48%) 244 Runtime = 2.8 seconds
